id,fit,a,b,c,cdf_r2_score,pdf_r2_score
1,pdf,78112.98941200011,3.47978887027793,36171.796790159206,0.987397409481766,0.9545415335519816
2,pdf,56813.90149980313,2.453838196122248,19798.24964455416,0.9871092690528999,0.9408802360843467
4,pdf,95235.8964145462,3.0071223930988107,34150.9214078771,0.9894985215981491,0.9364675481645551
5,pdf,62498.58496793784,2.592531877733256,20579.051511128084,0.9963387710237482,0.9858806172992689
7,pdf,113370.48306314064,2.653358300263396,48119.463857161325,0.9904372589662175,0.9633100085274012
8,pdf,47054.48239822607,2.608693353584428,16631.41813412706,0.9923819662880369,0.9455468896049599
9,pdf,1.1540169066054458,6.306204050841584,6.9110511722328285,0.9630980069751384,0.9766259119044962
10,pdf,107485.12264125848,3.1714270464983794,40486.17913581569,0.9903471995265006,0.9249349723836737
11,pdf,40.96698204083838,2.6216670065037593,25.239261683966905,0.9968491684096445,0.9715972002680083
12,pdf,101917.80526891499,2.2782084865055783,26639.358363686897,0.9939140058658907,0.9324160814511464
13,pdf,61085.602635293864,2.2913300947206277,21532.51942708452,0.9954720904575137,0.9792620879389544
14,pdf,17.174445369488062,2.822207577672766,7.605239669950779,0.9952149003984302,0.9607716955019967
15,pdf,165.48541800829256,2.1319822331090057,36.00911110552905,0.9970253951745222,0.9507968149998667
16,pdf,28167.31357843409,5.091179045226068,26842.580231697415,0.9637213264227703,0.8436063787065999
17,pdf,39977.07666186842,2.489915034073475,30144.257013646464,0.9906234780981121,0.9500309835124454
19,pdf,39218.58387486764,2.5272488475150134,15054.893383211973,0.9975110988872513,0.9888918106954777
21,pdf,38.663378473829056,3.107494283136523,20.838652763372135,0.9981361085419636,0.9901809784219362
23,pdf,122634.68617526526,2.6350618000605057,53368.89826134829,0.9937012495635458,0.977869898309406
25,pdf,43453.38477902589,3.5104130829430833,25120.061984213076,0.9957960945103097,0.9870561516762493
26,pdf,63.41390438534923,2.251799852491038,25.367340021863143,0.9983459312904459,0.987587859308779
27,pdf,66447.86461563005,2.333107973726498,22414.826320933233,0.9949532636311647,0.9533410764597504
28,pdf,47.507285340926614,2.5368414075924353,25.640882705586268,0.9944243786659295,0.980487482976031
30,pdf,38943.75110252197,2.9506702754289953,14643.49684774354,0.9894404871250849,0.9400876780672114
31,pdf,36083.595796129695,3.314852124137775,25929.902346894614,0.9906710218050349,0.9786334391896022
32,pdf,23701.694345757387,1.8322060827117328,6244.143835770766,0.9975286150511915,0.949316878865484
33,pdf,136333.13058441633,4.212363481633964,55587.11369223917,0.9955108879089831,0.9756509962972009
34,pdf,105.59202594468353,4.139721794864725,50.56471566971407,0.9983657852531495,0.9832113192508866
35,pdf,14.21601617342198,4.249108073381639,19.24779431590298,0.9919298184046648,0.9342874974978691
36,pdf,16017.717330071318,2.372853192412796,4519.813490984816,0.9984810308887123,0.9619596589324577
38,pdf,77388.2380765879,2.7792443632269883,29313.751604463985,0.9973304489635847,0.9843505968894091
39,pdf,89094.92720271327,3.301882770521717,50265.03395937651,0.9922622361032517,0.9776867603886694
41,pdf,13.591840200314385,5.450092224446772,18.614739937266904,0.9938600762796582,0.9879877804050249
42,pdf,123.00690546336294,2.2924609880877718,170.58556005254914,0.9815727398637624,0.9869154895564368
43,pdf,16.62849941561559,1.0000000000000002,3.0497661271608245,0.9901010253315412,0.9575820448019746
44,pdf,239.64195268165645,1.018272051123631,57.65752523190777,0.9950497276918802,0.9602733944201469
45,pdf,31509.653509448282,2.2973500727282805,11851.500177913907,0.9880502155253923,0.9061503324610538
46,pdf,29887.947158860792,2.281090961780891,11629.721043589925,0.9956142619702198,0.984885088980071
48,pdf,21323.99684551609,2.0794543718699363,8471.135966378315,0.995591693177528,0.9075184061297464
49,pdf,26549.3723845826,3.6746476323724493,17088.482246176973,0.9875086402695771,0.8955855652377426
50,pdf,34613.191248977695,1.8616919147031834,19026.57522256188,0.9762867178884117,0.9298583966439293
56,pdf,18295.020647738238,2.9352328845696873,8584.13270438321,0.9959453440294518,0.9685666645404764
60,pdf,54874.07244846298,1.8070154382470123,21720.467884999573,0.9542900071754448,0.7416478197998821
63,pdf,1.1486643729012818,6.081570622097291,5.516315415205696,0.9392111099269989,0.6915286537369754
64,pdf,22159.463930435,1.940857166379423,17541.298060125697,0.9803064038272795,0.9156346032013382
66,pdf,47630.75619954591,2.6127227240492688,16740.476128019138,0.9928799125028002,0.8916199510254852
69,pdf,20999.439913409085,1.9353351585688006,4853.116905881273,0.9941663234320364,0.9698463047571487
71,pdf,44113.362540641334,3.861458807745484,22154.192613935695,0.9894624648604631,0.9313541959393454
72,pdf,29932.866527162558,2.730547205359263,12837.931075350849,0.9967572995154712,0.9695129125858178
74,pdf,23731.59156689662,4.4881817122384415,20804.80898355016,0.9923456323386104,0.9543075949163651
75,pdf,97258.80493373722,3.0487098048215295,52901.60638090679,0.9864423134232956,0.8952648211259153
77,pdf,48756.03699803937,4.324949833881657,47517.27788619587,0.981955677331342,0.9315812666906472
78,pdf,47158.15846639697,2.8899933673942817,20337.143354037664,0.9964588170186135,0.9587490522589395
79,pdf,24139.781501617013,8.343551459333476,39237.64220129691,0.9821300302538472,0.9273025716952606
81,pdf,61463.03029395252,2.0085659553685566,22307.68009406424,0.9958679470850295,0.9194346131379308
82,pdf,109.74125419007433,5.657105110063356,121.58702877679818,0.9956291042348396,0.9856351618461145
85,pdf,70189.26442031408,3.3780287178615933,30619.580585003005,0.9948857248794638,0.962100862508781
86,pdf,5.179661343257574,15.162410921298903,15.500253999384865,0.9945824964339309,0.9650135759805978
88,pdf,0.056926969846887304,88.71859592756466,19.29001144882283,0.9947929031295477,0.9565493522192865
90,pdf,0.2001678725758317,35.54051758555188,10.23758723262621,0.9960229655214557,0.9514526896046063
91,pdf,1.4667178662287248,12.702620421764244,6.839554773511136,0.9972261550155896,0.9648358368625388
93,pdf,106609.66591443864,2.637890926858825,24632.577831623308,0.9974255313919219,0.964447337771671
94,pdf,265014.85976954264,2.398484600537752,38438.76920791223,0.992567466387701,0.9507980548733015
95,pdf,30420.406126228114,4.435370636490192,20504.36152726523,0.9970237426606747,0.9828813043496843
96,pdf,2835.546327750469,3.3594344476641242,1288.0773350951622,0.9950354903191595,0.941358464856851
97,pdf,77925.51239269182,1.8119525422268652,12277.406823870911,0.9747587312216898,0.7666186693520212
98,pdf,41642.26276997153,1.7890746518492093,17553.505139119432,0.9778248019236796,0.8896216957208074
100,pdf,24187.286146449766,2.8722118142209503,10401.881426788561,0.9946242799839541,0.9621839828031366
102,pdf,151403.63344463205,1.2662739006957144,25990.32506384358,0.9870398919273036,0.9291876316275456
104,pdf,17.787627182308306,3.1176983738662347,10.795318077036256,0.9976466857213527,0.9952545135386422
