id,fit,a,b,cdf_r2_score,pdf_r2_score
163,pdf,1.0139468422526465,0.5698421027629254,-7.255307730383583,-0.4067675248139664
164,pdf,1.007292916766542,0.6057320992717596,-9.587856780016041,
166,pdf,1.0070681919039772,0.622266557468758,-7.528209201931086,
167,pdf,1.0072827468189793,0.6045960473296472,-9.694579525475701,
168,pdf,1.0129206349354714,0.5687815471656692,-7.849619638793161,-0.3515368886247692
171,pdf,1.015886362453482,0.5164841840613646,-13.602206187527429,-0.34157628635670356
173,pdf,1.0079655189776824,0.6559180880369092,-7.695972003515255,
174,pdf,1.0148958932599461,0.5268897678329674,-7.735025449251422,-0.4908410912082213
175,pdf,1.0100501150168193,0.5731676929944864,-8.979929904107538,
176,pdf,1.0102316502423867,0.572647287220061,-6.640317545966334,
177,pdf,1.0094492708120382,0.5770376629410601,-10.403585981568032,
178,pdf,1.009946895094542,0.5487812742073913,-21.439397057789314,
179,pdf,1.0073830299758455,0.654216510962171,-9.157337209940078,
181,pdf,1.0100396405127974,0.5767519313179484,-8.189390926512004,
182,pdf,1.0093641567367577,0.5950259000424947,-7.655549400294731,
183,pdf,1.0092627503077711,0.5955573629256863,-8.637339344226003,
185,pdf,1.0161325302555804,0.5040368754403319,-17.435273142695827,-0.26571808799932173
186,pdf,1.0130622560116456,0.5567936405345614,-5.933792322655147,-0.6371033528985055
188,pdf,1.0083408887450271,0.636299865789771,-6.48766713224218,
189,pdf,1.0104884225431683,0.5855088009262082,-7.0743417730177125,
191,pdf,1.0145792665488191,0.5256733638234994,-9.324391196132707,-0.5140691350544377
192,pdf,1.0174015543291757,0.5542006871578707,-4.752119958140673,-0.47568392853984154
193,pdf,1.0086970418339896,0.61317900341416,-9.191792543729548,
194,pdf,1.0170691093424509,0.5556521718317498,-4.319113912569674,-0.521636283788228
196,pdf,1.0083058760454473,0.6278811891886664,-5.602723796106061,
198,pdf,1.0193836217935366,0.508166080388395,-4.618828983989365,-0.6431790017708956
203,pdf,1.0145176391254755,0.5320720241405424,-7.254195248562564,-0.6014434409770322
204,pdf,1.0159545369071947,0.5233388074905758,-7.517018256838389,-0.6820380935272774
205,pdf,1.0110298382919003,0.549442164792991,-8.794716221071274,
206,pdf,1.0066815635688353,0.6155221417462973,-8.315970196166457,
207,pdf,1.0126498073380634,0.5612532842866085,-6.231134053719374,-0.40770487959278423
208,pdf,1.0084408921373416,0.6560872031347846,-6.717247606973366,
209,pdf,1.0082305560829488,0.6237261470145309,-8.350870940943734,
213,pdf,1.0114190305109427,0.5198131595199659,-13.678758593996964,
216,pdf,1.0110777690895276,0.5520607120502831,-11.800879156115114,
218,pdf,1.012395149307742,0.5381748892189449,-14.414841657752802,-0.19993553580125933
220,pdf,1.009562041197387,0.5984699301249297,-6.834050638728786,
221,pdf,1.0077444357007388,0.6508380749623559,-9.308298127920494,
222,pdf,1.0087009541759229,0.6123784989906184,-6.11378225571553,
223,pdf,1.0078042283161783,0.5903938952958887,-12.00442402875217,
224,pdf,1.0173363945095868,0.5139021864600587,-5.887453939983139,-0.8944671157544375
226,pdf,1.0114980370160291,0.5539988331000527,-9.272906784033346,-0.3217475658221278
227,pdf,1.0064229652280356,0.627972898234228,-7.103617533826249,
228,pdf,1.013018851763086,0.5634148669277809,-3.635138489840198,-0.714804588201799
234,pdf,1.0099338771991697,0.5761301154699406,-9.51491618947855,
235,pdf,1.008866027090926,0.5926891168263565,-5.8297285930755525,
236,pdf,1.0131772202327172,0.5560503922515259,-6.287372397552473,-0.41326922474910566
