id,fit,a,b,cdf_r2_score,pdf_r2_score
1,pdf,6.412529995053583,3.62034561923143,0.9988056735784285,0.9748969061018092
2,pdf,5.7329155117584705,3.922480212253024,0.9953906835978896,0.9306243120199778
4,pdf,7.14374652566873,4.280308505291838,0.9971262127034581,0.9371939284722586
5,pdf,6.3883870925738595,4.307787100395403,0.9895682264817721,0.9440974078222918
7,pdf,5.071342802139471,3.3678862932728535,0.9940517407575914,0.9411947553448611
8,pdf,6.009420655435652,4.008590618473926,0.9932307093838779,0.9208870826601122
9,pdf,1.4499397886812013,0.8589479643947032,0.9872563574580069,0.8636311569528515
10,pdf,7.151440740030345,4.044885643411093,0.9974303022664635,0.9504981554336053
11,pdf,3.5003770705372514,2.376739654428729,0.9783142365996129,0.9171816779597056
12,pdf,6.789950982939686,4.604752292536624,0.9864737216503877,0.94083342511582
13,pdf,5.0543403693414595,3.772213062449433,0.9846970342268829,0.9173313187923828
14,pdf,5.787724184424073,4.572832042429579,0.9641966483430968,0.8721109467921876
15,pdf,7.542811097272193,6.224219384235129,0.9717276109568127,0.8764380815795209
16,pdf,4.678406498726869,2.171819495226565,0.9941544149704711,0.9253550581189448
17,pdf,2.6458404224062093,1.7790694972243895,0.9917716140350434,0.9146403012340878
19,pdf,5.282503542685081,3.64643499360897,0.9866376633924423,0.9331593212110778
21,pdf,4.989785473340877,3.2175817079093867,0.9775303679477848,0.9402490177995264
23,pdf,4.8988400580740095,3.1722225740205756,0.9923847469019735,0.9610534476974107
25,pdf,5.205062750846016,2.8650477791496827,0.9951947153800813,0.976340335354889
26,pdf,4.332260680243933,3.38461062940377,0.9668405441287766,0.9230601295526049
27,pdf,5.302033855302718,3.779690406440051,0.9829338552360445,0.9202539134780325
28,pdf,3.8769813230185366,2.8395052101578764,0.9821699814886783,0.8897218225212005
30,pdf,6.53186687100056,3.9173653185817487,0.9968491198676405,0.9549479322057953
31,pdf,3.920789367128468,2.224860706921252,0.9973127895164092,0.9698904710928751
32,pdf,4.852621278501023,4.180212551150562,0.962568895594804,0.885264211220916
33,pdf,9.080434305493462,4.486509379156322,0.9976414382717912,0.9872943408250424
34,pdf,7.7320355023926535,4.102868175889541,0.9888481950856471,0.9566178176004456
35,pdf,2.908150776515557,1.6057875478617853,0.9861008867275795,0.8938985449318883
36,pdf,6.386079580307001,4.665478166451212,0.9726499198687576,0.9100282637065864
38,pdf,5.967718356431089,3.8288469225779793,0.9891873447603275,0.9527811559302393
39,pdf,4.988193343708636,2.8347642447039108,0.99737071591845,0.9729487891526719
41,pdf,4.002009967829952,2.0231963723292026,0.991885335913956,0.9607186507278895
42,pdf,1.318256754897166,0.918318990509512,0.988421218983289,0.8761618898212854
43,pdf,2.4116929498569797,4.3683011388530755,0.7623986704324417,0.7419295339987095
44,pdf,1.8823320596630932,2.6783541989318067,0.801235166094338,0.7657840786798907
45,pdf,4.679574485924103,3.174637185091129,0.9893146863387458,0.9320476319126697
46,pdf,4.472262033997272,3.2154444272158043,0.9838991327979113,0.9625509489316689
48,pdf,3.7035278104599043,2.892932985069602,0.962392578585575,0.8824766554604246
49,pdf,4.711351321441706,2.605050874771175,0.9933369921347663,0.9321876117954634
50,pdf,2.651939479402531,1.98464815751253,0.9958136911274079,0.8966199367187303
56,pdf,5.003600846372596,3.137683999041294,0.9834465624783231,0.9582337562034683
60,pdf,3.571492017319051,2.5223109926420073,0.996956889698877,0.7935803657346049
63,pdf,1.615945372478905,0.8656470161531075,0.7913881712150315,0.6745918228017378
64,pdf,1.9287067873582053,1.3309256815616446,0.9941329456734351,0.8945624860611313
66,pdf,6.227327738416831,4.159926759757992,0.9929784454263689,0.8499237129009671
69,pdf,5.763153109455419,4.875379898442435,0.9363594840335951,0.9395475719706279
71,pdf,6.606214568596375,3.3904902720668484,0.9977369254331933,0.9741150825815698
72,pdf,5.14064831691913,3.2983124576610168,0.9886489192055781,0.9478859390848786
74,pdf,4.448741832153438,2.2072604011980177,0.995511735448602,0.9529815991710143
75,pdf,4.823642512387531,2.731394678124589,0.9977578958361865,0.9159106776158038
77,pdf,3.8987958205513205,1.8938238752447343,0.9977473327196549,0.9720010685407636
78,pdf,5.605281329106842,3.580495659832577,0.9922655018061237,0.9179294826235265
79,pdf,4.75486127220996,1.6915509008124672,0.9947127587271656,0.9659164920950236
81,pdf,4.12031141782857,3.150834808286407,0.9779266494758974,0.8817887829691823
82,pdf,4.676597114737216,2.050349283051144,0.9948888105255277,0.9738329615213418
85,pdf,6.571308856636044,3.598488897829349,0.994896307830781,0.9731108692219897
86,pdf,7.743325245189369,3.1190298107069636,0.9872580420891702,0.9501764003420267
88,pdf,5.211752312251418,2.46260113810961,0.9911121432191091,0.9135356277153613
90,pdf,5.583327745679568,3.187963032945533,0.9758680095530706,0.863259118115953
91,pdf,6.464340990014278,3.957915913166639,0.9428222073127318,0.8600572332281322
93,pdf,9.08285000917702,6.0815569796656295,0.9818468951620586,0.9283785545575891
94,pdf,13.036052168272517,8.890624671825787,0.9851278526925847,0.949597387245759
95,pdf,5.815712082467504,2.827761377128095,0.9950580394756798,0.9747036895162741
96,pdf,5.996774939268556,3.494107742692438,0.9832304697844941,0.9460980059300096
97,pdf,8.394215894163299,6.047083841327561,0.9894405898268402,0.8398209336899076
98,pdf,3.207099232404062,2.342727731365939,0.9954876671533625,0.9076563201190535
100,pdf,5.342492359047591,3.3595222530502755,0.9875544149156817,0.9580031305555546
102,pdf,4.547742644094043,5.046357392326405,0.9549967161354651,0.820880719633708
104,pdf,4.718608486936559,3.283545449606294,0.9766375173128751,0.9221978021317723
105,pdf,5.209671200920884,3.1764915046418136,0.9914750457313399,0.9557479254261594
106,pdf,2.123835993217215,1.9372069559206706,0.9856578816641793,0.8463409897108435
107,pdf,5.673741524951708,4.917773675455826,0.971789082840255,0.9094097772646335
108,pdf,4.165215920158713,2.547165241874077,0.9891016070715434,0.9328060566900657
109,pdf,3.228115011515018,2.1471665213964557,0.9898601664077008,0.9235875172760797
110,pdf,5.447641344025263,4.3352564969605085,0.9670741161267458,0.9136321080806148
112,pdf,2.922362936265686,1.7301067249930526,0.9954729154686178,0.9621014467797585
113,pdf,4.8997402460066555,1.9593953305965006,0.9981202480950857,0.9681985098750101
