id,fit,a,b,cdf_r2_score,pdf_r2_score
1,pdf,2.159771092705607,3.4795161757171207,0.9873999130304966,0.9545462668066816
2,pdf,2.8700444235852087,2.4536392225938792,0.9871138208447342,0.9408866869119225
4,pdf,2.788969251075933,3.006936228686736,0.9895009621607681,0.9364719647098971
5,pdf,3.037450761049951,2.5923120372760753,0.9963407224114252,0.9858831941036138
7,pdf,2.356200810985154,2.653231328027322,0.9904385873484108,0.9633122446490315
8,pdf,2.8297560891702513,2.608429492552659,0.9923858953947858,0.9455527629488478
9,pdf,0.5466023090042286,3.1892445650984342,0.97895397465151,0.9632828029970858
10,pdf,2.655127448163162,3.1712226677854582,0.9903493358062945,0.9249395714995576
11,pdf,1.8226151408643636,2.45720637451608,0.9974331331552407,0.9711594826315623
12,pdf,3.826206239992887,2.278077539673778,0.9939159796265213,0.9324204849998668
13,pdf,2.8372461351713003,2.291174505238999,0.9954740554884611,0.9792633819870047
14,pdf,3.491021106164409,2.2204095506098596,0.9989150767964419,0.9569589493902873
15,pdf,4.9103642731531165,2.057942424607411,0.9978198686885469,0.9506968891093542
16,pdf,1.0496746071318401,5.090056451876663,0.9637305631190841,0.8436187701521347
17,pdf,1.326316589170605,2.4897800489246023,0.9906251934443694,0.9500332299954666
19,pdf,2.605546487542813,2.526970837254373,0.9975130352242431,0.9888927734668734
21,pdf,2.21743138775177,2.7992279803320095,0.9982545840401024,0.9893967900685734
23,pdf,2.297990489089425,2.634981773894612,0.9937024358017865,0.9778718558864937
25,pdf,1.730132248072296,3.5100352944472646,0.9957976565187577,0.9870592663378421
26,pdf,2.7556536865981953,2.134311915627523,0.9987054413026423,0.9872424225280264
27,pdf,2.9648335358227365,2.3329355421323674,0.9949552365940162,0.9533438371949051
28,pdf,2.0815542308739206,2.376926385822076,0.9960354488356881,0.9800938815075604
30,pdf,2.660119895031589,2.9502199771027113,0.9894464345189413,0.9401004814209567
31,pdf,1.3918064369497327,3.314526086751715,0.9906737155381381,0.9786378243077305
32,pdf,3.796974563710015,1.8319151102113718,0.99753327470798,0.949320409046055
33,pdf,2.452843374071128,4.21210472135088,0.9955118454521115,0.9756534807367006
34,pdf,2.321162412784247,3.8780922058832723,0.9985526680567146,0.983038849883888
35,pdf,0.9863626584097975,3.550570269644067,0.9937131680677772,0.9328510702236018
36,pdf,3.5460483917321772,2.3720218803289304,0.9984844305628271,0.9619603278829536
38,pdf,2.6403015894544026,2.7790550556156726,0.9973315162192635,0.984352128156791
39,pdf,1.7726488095051762,3.301717610724274,0.9922635401429079,0.9776890463218026
