id,fit,a,b,cdf_r2_score,pdf_r2_score
1,pdf,32.50000000000001,0.0911185078401289,0.6116347662300007,0.5465655841610499
2,pdf,39.50000000000001,0.028630344685074846,0.3293919580150483,0.4727614487162001
4,pdf,36.500000192154715,0.08219162207398319,0.6297719783168986,0.5615419369359069
5,pdf,41.50000000000001,0.0481922942486038,0.4725285805119367,0.5305869073826348
7,pdf,30.500000000000004,0.040116311087089844,0.5424843846658995,0.5452136929263898
8,pdf,38.50000000000001,0.04806234830733065,0.44955574036591595,0.5070071331802677
9,pdf,15.765274611259509,0.4603235300367537,-2.9586233863121683,-0.5962812381399636
10,pdf,38.50000000000001,0.06581687516040911,0.5966399761529331,0.5208996103891437
11,pdf,32.50153975203151,0.030767807095476617,0.015362505613915278,0.41212627216853526
12,pdf,50.50000000000001,0.02357975313495566,0.34035454466621184,0.47569427838630896
13,pdf,36.50004261506659,0.04109557632383046,0.3743772292410943,0.5182468393124728
14,pdf,44.50000000000001,0.03548746806238605,0.42555726272078565,0.5114908538152212
15,pdf,57.50001311657114,0.03478268023200402,0.39398490049357815,0.5128023324966653
16,pdf,23.50104609048601,0.0425512755235022,0.5801712870978192,0.4435345951956412
17,pdf,22.071909354580146,0.022653202361530473,0.05465121650973104,0.38291127862944907
19,pdf,38.50000440234786,0.03896108616740981,0.3491159935150404,0.4945346047774819
21,pdf,38.500217355946866,0.038960951479160656,0.32563011423307764,0.4625086917128093
23,pdf,30.500000000000004,0.049180215173804276,0.5106842480084458,0.5451873686242241
25,pdf,34.50000000000001,0.047623598409408975,0.3847961105814828,0.45069346183728975
26,pdf,41.519435157063974,0.02408501166480478,0.0704696598700828,0.4399826259154791
27,pdf,38.50000000000001,0.03836700112189009,0.384603813173207,0.5033466024687847
28,pdf,22.50000183531803,0.06666647391402694,0.6479831815422348,0.6391482947290912
30,pdf,32.50000000000001,0.06315628019345666,0.7045267966470661,0.5942431248067803
31,pdf,21.50001854210886,0.06976736880355194,0.5775867712156375,0.5476077985423451
32,pdf,41.50005116800263,0.02409631303361092,0.3078023953814377,0.5083211585092935
33,pdf,55.500003640196596,0.07207185857549568,0.4152051038807504,0.43687581926076857
34,pdf,49.50128628969835,0.07070518992536631,0.45055736509941846,0.45875604420248495
35,pdf,21.500003284403896,0.046511635135110106,0.306061322391166,0.4119752951688179
36,pdf,51.50000000000031,0.029125734597308908,0.30790014516397446,0.4688127692858254
38,pdf,47.50000000063695,0.03157916949297763,0.19018834303439103,0.43099377066260125
