id,fit,a,b,c,cdf_r2_score,pdf_r2_score
1,cdf,87922.38151028886,3.4495858323424247,44564.8313680164,0.9978680075860754,0.9257078263198378
2,cdf,88005.40784158824,2.6854034687929933,37198.77790344429,0.996494936146195,0.9202545181673383
4,cdf,82923.61936390899,3.2150001069063916,34671.114188845706,0.997161216501073,0.9171703694939116
5,cdf,93156.93566738693,2.6211315256456134,32839.768394903025,0.9992313364349834,0.9795363762143733
7,cdf,102140.82960214376,2.717815496544307,48681.31637660464,0.9981734608684186,0.9456944125765973
8,cdf,188116.39750245254,2.7316811779523373,75483.92483909745,0.9982356963073086,0.9328290829080934
9,cdf,8686.17201424278,2.231782885363962,12472.025058761727,0.9991007175141425,0.8498640126094912
10,cdf,81274.48309217468,3.271319320601229,34411.01534454869,0.9977736349058833,0.9060053857819103
11,cdf,155.70089886828814,2.181535134426262,79.83174550658997,0.9994773753195271,0.9587154996402204
12,cdf,100637.84690053854,2.365057090061628,29346.109271119974,0.9981934806942308,0.923772608268842
13,cdf,222734.45862516665,2.2968926817421256,83796.00566963835,0.9987480986024333,0.9726409730105594
14,cdf,37860.43232410314,2.035939866772587,10060.755823741307,0.9994746658864628,0.9522191487680394
15,cdf,164241.17673800833,2.067417613719329,34733.25242753312,0.9987088583059863,0.9491594979199927
16,cdf,37992.0838482616,4.176137352509701,34665.0684405925,0.9935290610067702,0.7615639655958141
17,cdf,11395.43853949859,2.2098051642353886,8377.393300293441,0.999013697227037,0.9247689048120574
19,cdf,92634.68252934914,2.454071821143686,36238.465397438005,0.9995732037591477,0.9836165904017272
21,cdf,27.666601462711053,2.8884318885219686,14.76907126986944,0.9998632996592026,0.9804412613497454
23,cdf,38518.11192427358,2.618177544396868,18011.86252229167,0.9992506358419027,0.9647392854782624
25,cdf,38157.207391359625,3.250055111239186,21689.47140907935,0.9995613986579748,0.9746603314468641
26,cdf,179.96002949577158,1.9555682088867223,62.48305468021231,0.9999409010647861,0.9794680622383737
27,cdf,159257.9906800773,2.3235006408417815,57284.71525770218,0.9989155598931887,0.9450793375557296
