id,fit,a,b,cdf_r2_score,pdf_r2_score
1,cdf,2.4919680958204395,5.047833214029192,0.9797573860644413,0.54007908436667
2,cdf,2.212530468405549,4.43925189498102,0.9730988865484747,0.5203258378332378
4,cdf,2.3705300088331263,5.5711759271574675,0.9770300809420519,0.5524514760791777
5,cdf,2.1617792601045367,5.139078520875453,0.9811419956853452,0.6456373494625237
7,cdf,2.2350539184639184,4.007672779961671,0.9776848983945112,0.5543086411064768
8,cdf,2.235743540051271,4.785448064235236,0.9784778326495083,0.5403033101797537
9,cdf,2.040819519655236,1.0418586471968794,0.9761078905262582,0.7341725712025038
10,cdf,2.3995222408040053,5.656328995534026,0.9800646482962345,0.4741423607547218
11,cdf,1.9848456597291146,2.8430560602051473,0.983462141519475,0.6714081569408357
12,cdf,2.0926045341769948,5.535414333836704,0.979791778550862,0.45502095127857345
13,cdf,2.045108396935413,4.078972831537144,0.9770526461344635,0.6077928866662509
14,cdf,1.9101752844228916,4.905853949664335,0.9812929754906873,0.734884204474084
15,cdf,1.915946327222694,6.278154910724333,0.9763340477286067,0.6336272313493806
16,cdf,2.809938019526571,3.578894452309432,0.9729117690176122,0.26436604513152195
17,cdf,2.0193307289978315,2.006704905522356,0.979864822639721,0.5409545998379994
19,cdf,2.0961175454749092,4.258557184946775,0.9819060201564205,0.6789633961099221
21,cdf,2.068925033519167,4.136383290880494,0.9890056074263877,0.7739314005145337
23,cdf,2.1863837413152996,3.9046161739407386,0.9809595431503135,0.5292412246545908
25,cdf,2.3901670439797122,4.168533802140603,0.987832610146257,0.7056438596156278
26,cdf,1.8742452102567075,3.6398793215880776,0.9829583222738133,0.6785924018560908
27,cdf,2.081940229827734,4.370353448069743,0.9792315939449955,0.5281657089016422
28,cdf,2.0009456372874266,3.09431306767712,0.9767262453710045,0.6299245743680636
30,cdf,2.3715842884039233,5.2000302865991,0.978840561607859,0.4275487969052423
31,cdf,2.378425424400906,3.057090283036921,0.982527951513645,0.5580188557351861
32,cdf,1.8327505033545954,4.134300050158472,0.9752855372941174,0.5192625946837
33,cdf,2.662501117669134,7.432367172565389,0.9880790080463956,0.6600261218674419
34,cdf,2.4355212737506187,6.475900134859655,0.991691401825302,0.7846968827448986
35,cdf,2.246999979611771,2.349408744279821,0.9892460090602532,0.689820713548077
36,cdf,2.028848816883781,5.4266239945626165,0.9840043824294534,0.6495763427896661
38,cdf,2.2099451926204075,4.872029861846123,0.9851640883650155,0.6606452937981839
39,cdf,2.3898285098538707,3.92060272477669,0.982576771619915,0.6136555183609109
41,cdf,2.4376386431064554,3.2508999599180157,0.9920961091154785,0.7991046735388253
42,cdf,1.7330323837107917,0.870488612430258,0.9625688680692581,0.6517479197656844
43,cdf,1.344095247264929,3.282139763148571,0.956342599831176,0.29644497719286045
44,cdf,1.4079098853364576,2.1995812034665225,0.954238041209033,0.5259232669703698
45,cdf,2.1088721093772937,3.7659249421308805,0.9776998531538916,0.40355875067302227
46,cdf,2.0097392587836107,3.6310128403357367,0.9818936133528158,0.626273879120734
48,cdf,1.8509084328339522,3.132997982648038,0.9844211876304639,0.6686078023161129
49,cdf,2.366625489556752,3.797992320754985,0.9852797397504258,0.5401628727134622
50,cdf,1.9427941234367851,1.908079865334882,0.9559618773644905,0.2477410218879672
56,cdf,2.1278607039106325,4.107352386504763,0.987654676013605,0.72249894756091
60,cdf,2.077309652909565,2.6045757322884793,0.948278898809308,-0.08886818381287509
63,cdf,1.3514461212946107,1.488675833310559,0.9731423743167311,0.6056557847887738
