id,fit,a,b,cdf_r2_score,pdf_r2_score
1,cdf,3.286409123090832,69.30459417560807,0.9981109088088468,0.9308645304141207
2,cdf,2.5667945872278923,58.1855406799025,0.9968332424199172,0.9251426943168974
4,cdf,3.045845198780076,56.52541120742499,0.9974821087672163,0.922615459498273
5,cdf,2.489460528114653,47.890706259805846,0.9994083465012593,0.9816262911602887
7,cdf,2.609716640860604,66.18954009016517,0.9983904509224529,0.9491297888200597
8,cdf,2.6032749132134745,54.91074950305753,0.9984816035869539,0.9365082781550848
9,cdf,2.207765401257048,210.97755664465623,0.9991085429225026,0.8503458393078666
10,cdf,3.1012933050588156,57.27625584786458,0.997991108602875,0.9120194149493711
11,cdf,2.0601513736734347,69.44171916251096,0.9994490924538566,0.9567436775899509
12,cdf,2.236613782647942,39.303128476407885,0.9982934640771044,0.9288979541133643
13,cdf,2.2005323058125796,52.01617480856406,0.9989559491914075,0.9738224924988234
14,cdf,1.9307876762350684,36.02526218572551,0.9995196041837411,0.9493182598892175
15,cdf,1.9315776546926582,27.86320868490922,0.9989944577582511,0.9489483124053797
16,cdf,4.038763296233237,128.4897951588706,0.9937409210372105,0.7678525475035792
17,cdf,2.165490197075579,106.0540202648905,0.9990465739852289,0.9257990161295594
19,cdf,2.350504081733562,54.01159088498996,0.9996836123947979,0.9840575205837244
21,cdf,2.2833338276358983,53.78653770471198,0.999506869694715,0.975702635756516
23,cdf,2.518487890536176,65.11447729516065,0.9993712100335195,0.967645500231897
25,cdf,3.1271773878139744,79.08147695042932,0.9995904619780944,0.9763179519130932
26,cdf,1.8229888385655388,45.88389398806644,0.9998898227048224,0.9769615382225353
27,cdf,2.2196256356550417,49.4797598178928,0.9990629790748154,0.9472995335056636
28,cdf,2.167430788956062,67.37375643710985,0.9991512111411528,0.9700933611040803
30,cdf,2.933046832204691,58.714567542490734,0.9984330293807793,0.9241764202130545
31,cdf,3.0444773154787605,105.65327647302416,0.999291764274957,0.9562061239640703
32,cdf,1.7215647790635367,37.38067661132865,0.9995027617476607,0.9463796624916108
33,cdf,3.798232896954057,54.879540407363436,0.9993335729834547,0.9683029765110165
34,cdf,3.1878261936782706,51.20457298046189,0.9996259312432029,0.973994642879632
35,cdf,2.6854098578670187,118.32288792687154,0.998767208023833,0.901604290529085
36,cdf,2.107218726814461,36.8284039473992,0.9995935944624261,0.9573702522031904
38,cdf,2.559035409412411,52.709796500232684,0.9997985125693385,0.979366803247704
39,cdf,3.106812323491051,83.58705983508494,0.9991937431244545,0.9618782003641051
41,cdf,3.2823588851828207,108.14740258287878,0.9995117954935681,0.9598290911136846
42,cdf,1.7202207281532595,175.40021037480585,0.9992484357030063,0.9388263015059879
43,cdf,1.0000000000000002,20.52258578172028,0.9971036625710289,0.9349634466111212
44,cdf,1.0000000002557428,32.223945695789304,0.997327557866628,0.9572210921597959
45,cdf,2.2534614508985693,59.41720578565508,0.9982231267917968,0.8902478182072152
46,cdf,2.088494939814466,55.31176356188879,0.9996688610108814,0.9766323122770619
48,cdf,1.7268965799660279,50.262335410616785,0.9987479574591986,0.8952354714071294
49,cdf,2.8416906664221124,78.94116964778419,0.997757683022332,0.8663647560472433
50,cdf,2.0187168399136746,101.696832361172,0.9950301487590185,0.8960725637672031
56,cdf,2.3740266205423484,57.338840661186964,0.9992938470087684,0.9524418150382601
60,cdf,2.306259315381395,88.56332020858535,0.9903832012649095,0.6654673357429431
63,cdf,1.0000000000000224,45.420782311428525,0.9787066805806197,0.5657020039135101
64,cdf,1.8939525376663506,132.8825988210048,0.9969273825093279,0.8865082208496785
66,cdf,2.622603690389416,54.08289686079874,0.997156270754044,0.8857012412369927
69,cdf,1.4645041789540463,24.281075894848236,0.9958695998764409,0.9476022354200766
71,cdf,3.3863278231356593,69.08264768116145,0.9978695242668818,0.9127910326360562
72,cdf,2.441589609090017,58.48664960588409,0.9995938413030486,0.9620037343878646
74,cdf,3.5391650947201283,107.57240509670265,0.9991703560955807,0.9249699191299746
75,cdf,3.095163448407075,89.06423537702443,0.9966869546927678,0.875161683887711
77,cdf,3.7834924271909514,140.78091894127914,0.9976335382227678,0.8884958661079713
78,cdf,2.6848843881332303,60.84774909898783,0.9990195783292047,0.9532030917523654
79,cdf,6.0104541097688164,188.38432680871742,0.9972738503665393,0.8670528029219378
81,cdf,1.8761769753972648,52.30716281733267,0.9988975717342675,0.9142250180888539
82,cdf,4.221623821775352,122.45298676011814,0.9994254352014863,0.9629033058316456
85,cdf,3.0927312426753524,61.00444764881436,0.9990814578919837,0.9540698930953845
86,cdf,4.297180710981413,70.86349424873015,0.9973137013364186,0.9284773178067949
88,cdf,3.7762156437922094,94.96354032692454,0.9987720408042008,0.9337522266042904
90,cdf,2.646892890929189,56.63500736796532,0.9979584196826045,0.9072932095181993
91,cdf,2.095020599400427,34.31882241287774,0.995881023680823,0.8826954600396987
93,cdf,2.4291654633526787,31.153138675372226,0.9997831151255142,0.9621837806643009
94,cdf,2.3613541380273064,20.77298914164498,0.9990315926410117,0.950483090660095
95,cdf,3.7025818077732198,84.40374457030255,0.9993026547913862,0.9721792066017025
96,cdf,2.5277215599514524,50.806345734413604,0.9985449261880881,0.9224377077333508
97,cdf,2.151818463257025,30.425281965503228,0.9946400176874209,0.7447029104306505
98,cdf,2.052518543124977,82.52476447235803,0.996290862960479,0.8575756414889938
100,cdf,2.492046156602152,57.4218754208356,0.9994239957863267,0.9489119833334855
102,cdf,1.4409132898406514,30.836115869846335,0.9952106789974718,0.9182302478597936
104,cdf,2.1591660206862833,53.04046575600032,0.999802548104378,0.9816090116338438
105,cdf,2.5725376149223433,62.26320546447647,0.9991139176582309,0.9419142367227619
106,cdf,1.5505306889738075,86.93418208860024,0.9964450448854896,0.9573444069302497
107,cdf,1.7695747528823804,33.77990506325496,0.9988634351883535,0.9527506782302387
108,cdf,2.637914211356647,79.90132689689815,0.999786783460104,0.9725161434453158
109,cdf,2.3081961043157397,90.66238748486109,0.9996196401363846,0.9600920327430085
110,cdf,1.8774857021466678,37.23522332268511,0.9998930640751925,0.9656841384409155
112,cdf,2.6278544940274537,121.41217629787533,0.9995321928484289,0.9676981566278782
113,cdf,5.3803153076641985,154.844212354589,0.9995881074363561,0.9477153675515859
114,cdf,2.2290325064063596,60.05910698139073,0.9998251526271189,0.9815023957190959
116,cdf,3.425886874551129,70.35561841279377,0.999658516519616,0.9692641483790092
117,cdf,2.500077274845348,43.34327962975053,0.9993962107281066,0.9599180839192449
118,cdf,3.043959091489293,108.67471992828766,0.9933727305720358,0.7665427042523268
119,cdf,3.3843928514153965,87.0199045422631,0.9986816051708972,0.9413300802891265
121,cdf,2.8694823731816372,53.0054370665943,0.9968717626104774,0.8313743976249635
123,cdf,2.9972966397994703,98.04419170572903,0.9984265525218492,0.940435035849898
124,cdf,3.587381861142709,46.898370855513505,0.999368356277255,0.9479681236621326
127,cdf,3.547435797859115,56.22975530189047,0.9988146736866701,0.9098389020119853
128,cdf,3.1238665462000723,100.36292451235455,0.9996347610368558,0.9691919515876126
130,cdf,2.374956303709891,61.05693733040863,0.9988065016940693,0.9587766060896299
131,cdf,2.3551520580320218,45.73279324588319,0.9990406755388153,0.9482235533195535
132,cdf,3.9240317851667297,106.81486987161936,0.9981960356213637,0.9054728571808391
133,cdf,2.6054042893019074,79.53054473759225,0.9993826132297474,0.9665098842082
138,cdf,4.3084124497650755,104.35428850430932,0.997557296878761,0.8795855170991491
139,cdf,2.493463936290554,45.24761578960059,0.998497734075691,0.9313524522624461
140,cdf,2.3163260412007554,47.61187443098424,0.9975975375744983,0.8876658199751468
141,cdf,2.018516735457225,42.37201498234495,0.9997490524576944,0.9718370394884266
143,cdf,3.714748715443135,87.2341925294061,0.9989443814653464,0.9396295035850358
